CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Screened,Invited,Uptake
2016-17,E92000001,England,England,National,45-49,F1,94.0,not included,not included
2016-17,E92000001,England,England,National,45-49,F2,3.0,not included,not included
2016-17,E92000001,England,England,National,45-74,E,17506.0,not included,not included
2016-17,E92000001,England,England,National,45-74,F1,49030.0,not included,not included
2016-17,E92000001,England,England,National,45-74,F2,7155.0,not included,not included
2016-17,E92000001,England,England,National,50-52,E,7219.0,not included,not included
2016-17,E92000001,England,England,National,50-52,F1,2064.0,not included,not included
2016-17,E92000001,England,England,National,50-52,F2,35.0,not included,not included
2016-17,E92000001,England,England,National,50<71,E,13641.0,not included,not included
2016-17,E92000001,England,England,National,50<71,F1,23804.0,not included,not included
2016-17,E92000001,England,England,National,50<71,F2,4058.0,not included,not included
2016-17,E92000001,England,England,National,53-54,E,2131.0,not included,not included
2016-17,E92000001,England,England,National,53-54,F1,2777.0,not included,not included
2016-17,E92000001,England,England,National,53-54,F2,109.0,not included,not included
2016-17,E92000001,England,England,National,55-59,E,2242.0,not included,not included
2016-17,E92000001,England,England,National,55-59,F1,6888.0,not included,not included
2016-17,E92000001,England,England,National,55-59,F2,1148.0,not included,not included
2016-17,E92000001,England,England,National,60-64,E,1152.0,not included,not included
2016-17,E92000001,England,England,National,60-64,F1,5158.0,not included,not included
2016-17,E92000001,England,England,National,60-64,F2,1329.0,not included,not included
2016-17,E92000001,England,England,National,65-70,E,897.0,not included,not included
2016-17,E92000001,England,England,National,65-70,F1,6917.0,not included,not included
2016-17,E92000001,England,England,National,65-70,F2,1437.0,not included,not included
2016-17,E92000001,England,England,National,Over 70,E,1527.0,not included,not included
2016-17,E92000001,England,England,National,Over 70,F1,55406.0,not included,not included
2016-17,E92000001,England,England,National,Over 70,F2,11005.0,not included,not included
2017-18,E92000001,England,England,National,45-49,E,3024.0,not included,not included
2017-18,E92000001,England,England,National,45-49,F1,104.0,not included,not included
2017-18,E92000001,England,England,National,45-49,F2,2.0,not included,not included
2017-18,E92000001,England,England,National,45-74,E,16979.0,not included,not included
2017-18,E92000001,England,England,National,45-74,F1,51670.0,not included,not included
2017-18,E92000001,England,England,National,45-74,F2,7318.0,not included,not included
2017-18,E92000001,England,England,National,50-52,E,6829.0,not included,not included
2017-18,E92000001,England,England,National,50-52,F1,2039.0,not included,not included
2017-18,E92000001,England,England,National,50-52,F2,60.0,not included,not included
2017-18,E92000001,England,England,National,50<71,E,13212.0,not included,not included
2017-18,E92000001,England,England,National,50<71,F1,24590.0,not included,not included
2017-18,E92000001,England,England,National,50<71,F2,4125.0,not included,not included
2017-18,E92000001,England,England,National,53-54,E,2033.0,not included,not included
2017-18,E92000001,England,England,National,53-54,F1,2945.0,not included,not included
2017-18,E92000001,England,England,National,53-54,F2,171.0,not included,not included
2017-18,E92000001,England,England,National,55-59,E,2350.0,not included,not included
2017-18,E92000001,England,England,National,55-59,F1,7067.0,not included,not included
2017-18,E92000001,England,England,National,55-59,F2,1154.0,not included,not included
2017-18,E92000001,England,England,National,60-64,E,1122.0,not included,not included
2017-18,E92000001,England,England,National,60-64,F1,5478.0,not included,not included
2017-18,E92000001,England,England,National,60-64,F2,1250.0,not included,not included
2017-18,E92000001,England,England,National,65-70,E,878.0,not included,not included
2017-18,E92000001,England,England,National,65-70,F1,7061.0,not included,not included
2017-18,E92000001,England,England,National,65-70,F2,1490.0,not included,not included
2017-18,E92000001,England,England,National,Over 70,E,1711.0,not included,not included
2017-18,E92000001,England,England,National,Over 70,F1,60279.0,not included,not included
2017-18,E92000001,England,England,National,Over 70,F2,11101.0,not included,not included
2018-19,E92000001,England,England,National,45-49,E,2806.0,not included,not included
2018-19,E92000001,England,England,National,45-49,F1,114.0,not included,not included
2018-19,E92000001,England,England,National,45-49,F2,4.0,not included,not included
2018-19,E92000001,England,England,National,45-74,E,20175.0,not included,not included
2018-19,E92000001,England,England,National,45-74,F1,66860.0,not included,not included
2018-19,E92000001,England,England,National,45-74,F2,10069.0,not included,not included
2018-19,E92000001,England,England,National,50-52,E,7743.0,not included,not included
2018-19,E92000001,England,England,National,50-52,F1,2373.0,not included,not included
2018-19,E92000001,England,England,National,50-52,F2,86.0,not included,not included
2018-19,E92000001,England,England,National,50<71,E,16257.0,not included,not included
2018-19,E92000001,England,England,National,50<71,F1,28693.0,not included,not included
2018-19,E92000001,England,England,National,50<71,F2,5646.0,not included,not included
2018-19,E92000001,England,England,National,53-54,E,2574.0,not included,not included
2018-19,E92000001,England,England,National,53-54,F1,3422.0,not included,not included
2018-19,E92000001,England,England,National,53-54,F2,300.0,not included,not included
2018-19,E92000001,England,England,National,55-59,E,3178.0,not included,not included
2018-19,E92000001,England,England,National,55-59,F1,8577.0,not included,not included
2018-19,E92000001,England,England,National,55-59,F2,1670.0,not included,not included
2018-19,E92000001,England,England,National,60-64,E,1578.0,not included,not included
2018-19,E92000001,England,England,National,60-64,F1,6690.0,not included,not included
2018-19,E92000001,England,England,National,60-64,F2,1656.0,not included,not included
2018-19,E92000001,England,England,National,65-70,E,1184.0,not included,not included
2018-19,E92000001,England,England,National,65-70,F1,7631.0,not included,not included
2018-19,E92000001,England,England,National,65-70,F2,1934.0,not included,not included
2018-19,E92000001,England,England,National,Over 70,E,2468.0,not included,not included
2018-19,E92000001,England,England,National,Over 70,F1,77968.0,not included,not included
2018-19,E92000001,England,England,National,Over 70,F2,16045.0,not included,not included
2019-20,E92000001,England,England,National,45-49,E,1751.0,not included,not included
2019-20,E92000001,England,England,National,45-49,F1,71.0,not included,not included
2019-20,E92000001,England,England,National,45-49,F2,1.0,not included,not included
2019-20,E92000001,England,England,National,45-74,E,15412.0,not included,not included
2019-20,E92000001,England,England,National,45-74,F1,55270.0,not included,not included
2019-20,E92000001,England,England,National,45-74,F2,7903.0,not included,not included
2019-20,E92000001,England,England,National,50-52,E,5627.0,not included,not included
2019-20,E92000001,England,England,National,50-52,F1,2104.0,not included,not included
2019-20,E92000001,England,England,National,50-52,F2,65.0,not included,not included
2019-20,E92000001,England,England,National,50<71,E,12912.0,not included,not included
2019-20,E92000001,England,England,National,50<71,F1,23315.0,not included,not included
2019-20,E92000001,England,England,National,50<71,F2,4950.0,not included,not included
2019-20,E92000001,England,England,National,53-54,E,2188.0,not included,not included
2019-20,E92000001,England,England,National,53-54,F1,2917.0,not included,not included
2019-20,E92000001,England,England,National,53-54,F2,289.0,not included,not included
2019-20,E92000001,England,England,National,55-59,E,2718.0,not included,not included
2019-20,E92000001,England,England,National,55-59,F1,7431.0,not included,not included
2019-20,E92000001,England,England,National,55-59,F2,1560.0,not included,not included
2019-20,E92000001,England,England,National,60-64,E,1401.0,not included,not included
2019-20,E92000001,England,England,National,60-64,F1,5623.0,not included,not included
2019-20,E92000001,England,England,National,60-64,F2,1495.0,not included,not included
2019-20,E92000001,England,England,National,65-70,E,978.0,not included,not included
2019-20,E92000001,England,England,National,65-70,F1,5240.0,not included,not included
2019-20,E92000001,England,England,National,65-70,F2,1541.0,not included,not included
2019-20,E92000001,England,England,National,Over 70,E,1750.0,not included,not included
2019-20,E92000001,England,England,National,Over 70,F1,66406.0,not included,not included
2019-20,E92000001,England,England,National,Over 70,F2,12744.0,not included,not included
2020-21,E92000001,England,England,National,45-49,E,1338.0,not included,not included
2020-21,E92000001,England,England,National,45-49,F1,51.0,not included,not included
2020-21,E92000001,England,England,National,45-49,F2,4.0,not included,not included
2020-21,E92000001,England,England,National,45-74,E,10459.0,not included,not included
2020-21,E92000001,England,England,National,45-74,F1,30968.0,not included,not included
2020-21,E92000001,England,England,National,45-74,F2,3895.0,not included,not included
2020-21,E92000001,England,England,National,50-52,E,4293.0,not included,not included
2020-21,E92000001,England,England,National,50-52,F1,1658.0,not included,not included
2020-21,E92000001,England,England,National,50-52,F2,43.0,not included,not included
2020-21,E92000001,England,England,National,50<71,E,8905.0,not included,not included
2020-21,E92000001,England,England,National,50<71,F1,21541.0,not included,not included
2020-21,E92000001,England,England,National,50<71,F2,3151.0,not included,not included
2020-21,E92000001,England,England,National,53-54,E,1339.0,not included,not included
2020-21,E92000001,England,England,National,53-54,F1,2629.0,not included,not included
2020-21,E92000001,England,England,National,53-54,F2,189.0,not included,not included
2020-21,E92000001,England,England,National,55-59,E,1670.0,not included,not included
2020-21,E92000001,England,England,National,55-59,F1,7102.0,not included,not included
2020-21,E92000001,England,England,National,55-59,F2,1056.0,not included,not included
2020-21,E92000001,England,England,National,60-64,E,959.0,not included,not included
2020-21,E92000001,England,England,National,60-64,F1,5316.0,not included,not included
2020-21,E92000001,England,England,National,60-64,F2,1009.0,not included,not included
2020-21,E92000001,England,England,National,65-70,E,644.0,not included,not included
2020-21,E92000001,England,England,National,65-70,F1,4836.0,not included,not included
2020-21,E92000001,England,England,National,65-70,F2,854.0,not included,not included
2020-21,E92000001,England,England,National,Over 70,E,402.0,not included,not included
2020-21,E92000001,England,England,National,Over 70,F1,18012.0,not included,not included
2020-21,E92000001,England,England,National,Over 70,F2,2588.0,not included,not included
2021-22,E92000001,England,England,National,45-49,E,666.0,not included,not included
2021-22,E92000001,England,England,National,45-49,F1,25.0,not included,not included
2021-22,E92000001,England,England,National,45-49,F2,3.0,not included,not included
2021-22,E92000001,England,England,National,45-74,E,26785.0,not included,not included
2021-22,E92000001,England,England,National,45-74,F1,97606.0,not included,not included
2021-22,E92000001,England,England,National,45-74,F2,12253.0,not included,not included
2021-22,E92000001,England,England,National,50-52,E,12210.0,not included,not included
2021-22,E92000001,England,England,National,50-52,F1,4071.0,not included,not included
2021-22,E92000001,England,England,National,50-52,F2,137.0,not included,not included
2021-22,E92000001,England,England,National,50<71,E,25164.0,not included,not included
2021-22,E92000001,England,England,National,50<71,F1,51770.0,not included,not included
2021-22,E92000001,England,England,National,50<71,F2,8716.0,not included,not included
2021-22,E92000001,England,England,National,53-54,E,4154.0,not included,not included
2021-22,E92000001,England,England,National,53-54,F1,6247.0,not included,not included
2021-22,E92000001,England,England,National,53-54,F2,507.0,not included,not included
2021-22,E92000001,England,England,National,55-59,E,4684.0,not included,not included
2021-22,E92000001,England,England,National,55-59,F1,16705.0,not included,not included
2021-22,E92000001,England,England,National,55-59,F2,2962.0,not included,not included
2021-22,E92000001,England,England,National,60-64,E,2485.0,not included,not included
2021-22,E92000001,England,England,National,60-64,F1,12838.0,not included,not included
2021-22,E92000001,England,England,National,60-64,F2,2724.0,not included,not included
2021-22,E92000001,England,England,National,65-70,E,1631.0,not included,not included
2021-22,E92000001,England,England,National,65-70,F1,11909.0,not included,not included
2021-22,E92000001,England,England,National,65-70,F2,2386.0,not included,not included
2021-22,E92000001,England,England,National,Over 70,E,2076.0,not included,not included
